MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
-391.7254,133.77516,-26.684124,17.858847,14.577877,-17.391241,19.04256,10.036304,-17.34662,-6.180953,-7.583003,-3.9918087,4.8912363
-395.47552,133.97763,-23.485605,15.188994,10.911432,-17.95625,19.166853,11.866575,-13.500357,-3.4525547,-7.98956,-6.7441387,3.7359552
-397.4855,134.12886,-23.807156,11.240807,11.853352,-13.542217,20.05051,12.699523,-11.650965,-1.1183466,-2.8416889,-3.4289374,5.6679897
-398.59235,131.11656,-24.788296,13.121565,11.311098,-13.103992,21.448845,9.842085,-14.562122,-1.3514822,-2.7942488,-1.6787846,9.189488
-397.9421,132.21417,-23.571045,12.755534,7.5711565,-17.7374,19.51907,10.107371,-13.952263,-3.3400226,-7.9266253,-4.2346025,9.406828
-400.69208,133.49612,-19.082981,13.970278,8.827434,-16.366413,19.710972,10.106176,-14.776482,-5.1849246,-12.377151,-7.922398,11.116661
-404.23892,131.0026,-19.330736,13.183361,8.525719,-16.630157,20.349365,13.709387,-13.925157,-9.312546,-13.232558,-5.1699734,11.462172
-405.4037,128.53493,-23.543228,9.737758,8.718438,-14.531227,23.31641,18.359653,-9.484974,-6.047243,-10.985138,-6.230728,7.8642063
-399.1143,135.57358,-18.96,11.168617,7.890553,-12.661956,22.044416,8.149624,-16.887924,-4.908881,-9.409972,-5.949992,8.336887
-394.8618,136.41844,-22.627998,9.313562,6.972542,-11.339895,25.864527,10.5287285,-15.993804,-4.542547,-8.429016,-3.1830742,9.820063
-393.31287,135.79092,-25.326277,10.129221,11.076538,-7.629752,29.132282,14.3617525,-15.537008,-8.781412,-11.055953,-3.0702174,8.846453
-373.78516,149.97916,-30.866314,0.82426876,4.1403484,-15.571265,24.36232,14.559265,-17.753796,-10.486379,-5.455493,0.4371947,6.6276646
-350.75363,164.40414,-38.01963,-6.405347,-1.6176217,-21.72429,23.692957,20.233799,-10.477219,-5.762077,-4.202731,-1.778681,5.856171
-348.77643,166.9643,-38.90867,-8.19295,-0.11611545,-21.682787,23.6385,22.293476,-10.666342,-8.6627655,-9.35509,-5.2234683,6.681258
-358.53696,161.33109,-33.23793,-0.47083315,4.368232,-21.153276,21.948349,18.804228,-14.307698,-9.823885,-11.029161,-6.697132,6.998472
-369.3089,151.93085,-32.60057,0.8780888,1.4772301,-20.832817,23.237461,15.354183,-14.660972,-7.009753,-12.934559,-8.822727,6.8602414
-373.80786,148.50441,-30.965796,3.7312055,4.024871,-15.566959,27.812252,13.073144,-20.261135,-10.599686,-15.089848,-10.133687,6.5895796
-380.02728,144.22337,-28.797867,9.920193,11.6408,-14.503761,23.180622,13.078614,-17.40467,-10.721358,-14.507212,-6.8485885,11.179089
-385.61298,143.90982,-25.31438,8.12368,11.766171,-16.102499,14.770105,8.100403,-16.235886,-8.527632,-12.978691,-8.019466,8.376376
-379.3838,145.55667,-30.7808,1.5763392,2.9039488,-21.24488,15.444815,10.232135,-11.751926,-6.47112,-15.414389,-7.837319,8.185089
-375.1056,147.29626,-28.806671,4.3742237,-1.5610454,-23.15105,17.642452,8.934115,-13.584183,-10.449997,-17.170044,-2.191089,11.307374
-376.00958,149.9995,-23.226648,8.5730095,3.9511921,-19.060263,16.45685,6.0543375,-16.329018,-11.995561,-14.411438,1.2818013,10.034443
-381.40668,149.11377,-21.409512,7.109026,6.90515,-16.273705,16.910234,8.932767,-14.240982,-8.050841,-9.765541,-0.82198936,8.426935
-381.10443,148.38158,-23.194607,8.685024,9.535826,-19.525692,13.424538,8.772484,-16.348255,-8.775091,-9.024382,-2.742442,9.874996
-381.73987,142.11456,-27.83294,12.916723,11.571531,-17.830761,16.38776,5.4981775,-18.368803,-7.3414145,-11.145828,-1.6804142,13.388479
-380.2448,143.40823,-25.899529,13.573222,10.867716,-12.735738,21.192585,4.9245186,-15.713928,-3.761036,-9.871298,1.2364179,12.1419935
-380.4065,144.4786,-24.961145,13.069632,10.913635,-13.553357,19.847294,4.4221115,-18.703568,-6.98757,-8.531399,2.6001287,10.548955
-385.1691,141.9835,-26.527878,9.733015,11.890787,-13.814875,17.77457,5.2169714,-21.932224,-11.042484,-6.9997716,3.113536,11.7169075
-384.0499,140.89581,-29.888943,7.6725426,12.146538,-11.080772,18.70266,3.5317874,-19.223734,-5.904702,-8.25062,-2.5458932,9.852232
-383.93024,139.89365,-25.383804,14.71492,7.263929,-19.661839,15.630373,2.6620085,-16.012514,-2.5506177,-8.7529125,-1.9307568,10.719218
-385.07938,139.62221,-23.966936,14.379691,3.0918326,-22.453657,20.555206,10.031515,-17.134796,-10.770407,-12.568033,1.202726,13.120936
-384.7522,142.61935,-22.792591,11.130192,2.0916257,-23.075306,19.553276,11.27268,-16.719234,-11.575184,-14.909931,-1.298595,15.950151
-386.49582,141.97066,-22.520376,10.854918,4.6895294,-19.052887,18.904362,7.036398,-17.797466,-8.90502,-12.335382,2.6908886,21.16671
-387.7455,138.24792,-26.141266,9.960922,4.772956,-17.286812,20.977184,7.7767143,-18.57106,-11.540011,-12.495039,3.4992158,17.314379
-393.09067,138.24323,-21.984077,6.048145,-2.0794725,-21.453308,20.92102,12.975744,-15.185115,-13.492359,-14.008581,4.9407406,20.987696
-386.29327,141.61436,-21.697212,12.013173,2.8453512,-18.106531,26.160976,14.212219,-14.181535,-9.249132,-16.194199,-0.6380619,18.14384
-382.5053,139.80948,-28.286358,14.899946,12.749422,-12.535561,24.291355,8.816679,-17.614658,-8.20015,-13.522068,-1.548908,13.202724
-386.83453,134.50925,-31.683464,18.449139,22.625793,-9.261446,21.317802,9.164108,-17.10714,-7.7444077,-11.325449,-4.347466,10.491373
-393.04044,132.13666,-29.140549,15.359146,17.254337,-11.9109535,18.398804,7.1106677,-15.288883,-3.9649012,-8.008363,-4.1379213,7.661771
-388.85474,140.14253,-21.731743,13.813466,11.121394,-10.306529,23.170366,5.392251,-17.07395,-2.836944,-10.777912,-8.111862,6.1762676
-384.05017,140.0102,-29.510952,6.3331556,4.5358624,-12.913961,26.146294,7.639173,-16.426111,-2.8660603,-12.640244,-5.2171545,14.15987
-386.20795,131.36182,-36.99091,8.5725975,5.1263094,-15.879431,25.82867,10.030254,-14.295137,-5.74548,-13.941159,2.5871944,21.262589
-387.50937,132.49811,-34.775917,8.190052,6.1787434,-12.743515,30.46558,17.9511,-7.4365273,-4.4187016,-15.956474,-1.2198471,15.617195
-392.01743,134.88466,-31.295338,2.22172,6.4654617,-6.9994345,30.445663,14.364283,-11.476693,-6.5189404,-20.28339,-10.563606,12.220673
-391.93765,144.90988,-23.31379,-1.1622163,12.643382,-2.7347622,23.483738,11.740409,-15.635073,-10.732655,-14.907053,-8.99548,10.907515
-381.09088,153.44025,-21.86914,3.3956144,15.500256,-9.81686,18.584488,16.939054,-15.33696,-15.928423,-9.389364,-1.2543594,8.541381
-376.57993,150.24953,-25.759937,9.633871,13.525137,-15.178955,20.435574,13.148343,-19.821705,-12.3769455,-8.105643,-1.6375995,7.0125284
-382.15115,144.25235,-25.780338,10.085257,9.923233,-13.010299,23.769522,7.0226183,-22.686451,-5.3642898,-2.9451478,-0.44645703,8.772603
-385.16672,140.51648,-28.24506,7.998638,8.033007,-12.660664,26.738016,11.77746,-17.733332,-2.998765,-2.9739404,-0.23753025,10.674141
-383.2308,139.25848,-32.515545,5.8123565,6.703679,-14.900577,22.663616,11.685402,-10.106221,0.82772154,-5.3663826,1.0507319,13.798434
-382.99072,141.25737,-32.703316,3.5694046,8.653644,-14.561829,21.15261,14.811462,-7.5166707,1.5052066,-4.590498,-3.1488764,8.6326885
-381.9175,148.09467,-27.524597,-3.2263594,3.3770945,-11.030256,23.797966,10.888687,-17.727518,-7.271672,-2.7403486,3.2079034,10.464087
-379.5035,150.19841,-28.27593,-5.09493,3.5346484,-9.799245,23.235,8.89687,-20.994722,-11.749346,-4.263194,7.0872345,15.452955
-383.06647,146.09174,-30.01585,-3.2504852,6.4739027,-8.6454525,27.204514,13.785156,-24.220037,-16.36409,-1.5672774,10.851067,17.544666
-387.40274,139.86047,-35.143673,-1.3857694,14.031151,-4.2746124,31.058067,16.725069,-27.306993,-16.054514,2.7766874,10.633715,18.034338
-387.00784,139.22093,-33.202507,3.2540913,14.511284,-2.7919707,35.549038,15.268173,-30.519049,-15.169457,2.6231258,10.146198,16.081102
-380.82224,144.58797,-29.903923,3.520251,9.4700575,-3.1416984,36.556847,9.2396755,-35.067696,-14.202862,8.612601,18.409616,14.823127
-380.9657,140.02928,-39.063995,-1.728515,11.724403,0.91378146,37.020264,9.67973,-35.209347,-21.080338,2.4136825,19.47512,16.684706
-382.74503,138.29346,-41.149433,-1.3351061,17.172546,4.1713653,36.47516,7.564272,-39.58558,-23.369352,1.9967679,18.13276,17.637043
-378.29993,143.66656,-37.242954,0.42713797,18.548954,9.245449,39.74401,4.0282674,-40.09246,-18.374268,2.9203563,17.33112,18.281796
-378.54382,142.82172,-40.598145,-5.090561,16.404463,11.441755,39.519432,1.6738478,-37.809303,-15.664947,-0.941584,13.077778,17.454775
-377.79752,145.70999,-41.311886,-12.198793,11.306635,8.146485,37.1215,2.1154883,-38.580544,-14.141891,5.7814803,16.929895,18.906292
-377.57364,144.06403,-38.39814,-5.9528713,8.237626,5.048036,39.794907,0.7482225,-39.142685,-9.575129,9.179006,17.371113,15.290744
-380.9181,138.51065,-37.853554,1.5313632,10.880976,5.5055046,42.5586,0.68225616,-38.895096,-7.562535,5.9626236,8.982179,6.549554
-379.1009,137.98135,-41.842842,-3.3238695,8.087547,7.0407763,43.735992,2.947684,-34.902695,-11.133777,0.5913316,7.2113695,-1.6153619
-382.13815,138.67688,-40.70044,-8.521799,2.9303408,2.2183578,41.241714,4.8276033,-37.482346,-14.103732,6.8274293,14.682927,1.794825
-372.3827,139.44196,-48.75578,-7.8250647,2.1451406,-3.5177407,38.025658,2.536077,-36.33547,-12.09169,2.0205202,12.025586,7.173504
-354.73734,145.99582,-55.83088,-4.756874,4.1567516,-9.877385,29.153479,0.61527795,-26.755173,-10.455185,-9.386297,6.6328797,7.000703
-350.5435,152.66153,-55.1537,-10.587394,3.679541,-8.996075,24.522808,-0.7734112,-21.5488,-5.4826026,-7.3997054,8.2162,10.306555
-355.93192,149.98715,-54.827534,-11.924374,6.4411545,-2.5786433,28.710281,-3.2661543,-28.813461,-6.450732,-2.1889346,11.152,13.7578745
-364.50348,146.15424,-51.012165,-12.054714,4.4403315,-1.7605115,30.05674,-6.9448605,-37.938824,-12.872652,-3.4945505,10.545011,13.093663
-357.63376,157.98514,-37.411705,-2.8261628,4.0175676,-10.219957,21.52045,-11.817399,-41.8942,-15.300622,-2.6848192,9.622646,6.381035
-348.1686,164.88249,-37.842033,-1.7945666,7.1784763,-10.299854,15.876728,-17.42686,-43.550034,-16.334724,-3.4304163,8.409065,4.2225776
-346.60617,168.2291,-37.35356,-4.179922,7.1049223,-15.845182,5.0606017,-19.52874,-39.089287,-13.750365,-0.73690736,11.01366,5.274686
-336.99878,171.04329,-41.766464,-0.26299894,14.518579,-9.793743,8.238578,-14.841461,-25.613876,-7.720796,-10.139283,8.566125,11.304303
-337.5566,166.46909,-47.77684,0.8998908,20.13718,-4.7809916,12.722717,-12.430904,-22.357485,-4.1222444,-15.304286,3.4071875,17.985115
-347.48074,157.06409,-52.94011,-1.1124538,21.391409,-8.61046,8.783468,-11.140927,-23.220997,-3.1783361,-13.83454,-3.4447658,12.580009
-352.10614,151.2284,-55.38501,-1.0997841,19.508038,-11.991245,8.408624,-5.2846427,-18.696362,-7.621183,-16.698906,-0.76635814,11.309893
-352.59723,151.21085,-57.670418,-4.493635,22.546486,-6.673296,10.056753,-3.9482632,-20.00306,-12.656435,-18.877495,-2.9546883,6.4591303
-348.89722,159.57922,-46.736435,0.19549811,19.65379,-7.870424,11.491813,-6.4351563,-21.037941,-6.3419523,-13.8905735,-4.29913,3.7880018
-339.57315,167.51755,-38.11013,14.265458,22.64478,-13.19301,12.531158,-7.5408163,-27.00039,-4.8407507,-8.3157425,-2.5102627,3.8734045
-334.61273,167.8838,-43.52565,16.4482,28.442822,-16.097034,7.171844,-10.319628,-33.085644,-8.414826,-4.5972557,0.5628902,6.0246215
-337.5858,169.08522,-41.55696,11.878796,23.84776,-21.668966,3.2787204,-5.644499,-30.172642,-9.497244,-0.39157417,2.1120505,1.920267
-347.31024,166.29193,-36.522495,10.62208,24.562046,-17.940613,2.5282388,-5.697712,-27.006922,-6.2656517,2.581799,1.3839566,-4.4443684
-355.68317,159.54869,-39.70694,4.1799746,22.126083,-11.673763,8.248999,-4.7758837,-25.783882,-5.134198,-1.755182,-7.3581495,-11.399561
-356.55408,158.15108,-43.374275,-2.4020877,15.38092,-15.601286,10.116398,0.044351757,-24.348606,-6.723964,-4.808099,-9.6222725,-7.1116056
-359.5676,157.42319,-36.853226,2.525392,12.240227,-16.558804,13.205067,1.3409026,-22.835476,-8.170814,-7.868487,-4.350485,1.2973309
-360.71872,156.50156,-35.10903,5.24145,14.639292,-13.99785,9.023026,-8.205628,-27.280113,-10.089074,-9.523857,-3.505777,-0.6163514
-361.97943,155.59357,-34.811916,5.9086256,14.858756,-15.134407,7.2935305,-8.548065,-25.314365,-6.1529856,-5.6825876,-2.246858,-2.9394114
-362.70288,157.14755,-33.591602,3.7669864,14.742325,-10.589217,16.829813,0.21885163,-24.184752,-8.248535,-7.9999237,-1.3428603,6.3159976
-365.84515,158.94154,-30.578598,-2.3181698,10.348043,-8.303688,16.7271,-2.655308,-25.626043,-8.387339,-8.018362,-2.3498468,6.9692183
-369.74875,152.74554,-34.38992,-1.9333193,9.374936,-12.309613,13.85273,-3.412148,-27.015154,-9.301239,-6.060609,-2.3561566,4.913643
-370.18835,150.66516,-33.791283,2.4830098,12.085087,-9.206445,14.506262,-8.792613,-32.026707,-14.467276,-11.279398,-2.1390953,5.7598906
-369.36328,151.93655,-33.499214,0.8724571,11.202381,-8.479361,13.966833,-6.9254622,-23.141438,-6.659356,-12.071695,-7.46795,0.72729516
-367.02173,152.54681,-34.153618,2.7982638,15.108927,-2.979866,16.711853,-9.569199,-26.183659,-6.8707757,-9.728737,-6.3340616,-1.9228668
-365.53156,152.89447,-32.72232,8.224189,18.166012,-3.529944,17.548412,-9.469901,-29.337652,-9.304776,-9.825733,-6.916209,-4.7513723
-367.56512,148.76855,-37.212635,6.6821127,17.828178,-4.898273,18.504814,-5.9615183,-27.371815,-10.733469,-13.668239,-7.178668,0.33837727
-366.9962,149.46042,-36.763977,3.7536197,9.498293,-12.434814,16.940683,-4.2279596,-26.32495,-10.761215,-13.316572,-7.1657434,-0.8494836
-374.44427,144.85269,-36.88411,0.8630738,5.97476,-16.018856,14.188343,-6.8243155,-30.696932,-9.969234,-9.114704,-9.778536,-4.6844373
-379.1058,139.07254,-36.83029,8.733558,13.300657,-14.0062475,15.51376,-3.6769729,-27.671635,-9.679653,-10.922464,-8.312176,-0.030588083
-380.15344,139.47543,-33.914845,10.937876,15.422131,-10.485668,15.951878,-4.924183,-25.71597,-8.494585,-9.347626,-1.3800694,5.317917
-376.68637,148.2442,-24.458796,13.241154,13.330371,-12.35437,17.745712,1.254962,-18.68002,-2.815288,-9.086266,-6.744083,3.0250435
-375.7424,149.57944,-22.47102,16.648376,15.248713,-14.340003,16.28233,1.8826478,-19.265947,-3.7395687,-11.2484,-11.511978,0.34098807
-380.42484,142.43895,-28.05872,13.06496,12.33579,-16.993286,10.009191,-3.251516,-17.711895,-3.1857066,-11.206837,-10.391618,-5.5078053
-380.4822,143.7891,-26.123213,12.803129,11.951259,-15.609003,9.801849,-5.9982977,-18.622393,-1.2569611,-9.460071,-8.481425,-1.1163565
-383.03806,140.8252,-30.340786,9.026643,14.066483,-11.0644455,14.300753,0.5253725,-13.902222,1.582882,-5.360516,-8.027232,-4.640133
-381.88107,138.04926,-36.652863,6.720886,15.461987,-8.555908,18.59541,6.235483,-10.999599,-1.2742995,-8.923367,-7.876875,-4.749691
-377.0907,141.0599,-36.259453,10.181063,20.45398,-4.86915,16.623621,-1.7003616,-13.228014,2.724481,-12.708878,-15.584094,-4.292418
-367.50256,149.62256,-34.895973,13.470963,26.798439,-5.117843,10.82152,-6.9089975,-15.198755,8.070947,-5.723802,-13.425589,0.31235456
-372.06018,144.63321,-40.761974,9.094968,29.135649,-5.224468,6.0361934,-7.6834345,-14.115961,8.465668,-3.2534342,-9.860591,2.7428885
-378.80548,137.75684,-38.056942,16.983734,28.63507,-9.921814,6.3359756,-6.362527,-12.323231,12.164094,-0.8884902,-5.758014,7.994726
-376.20306,137.59366,-42.771538,11.442209,22.564415,-14.686655,4.7707653,-5.5642166,-11.1756935,11.333859,-1.9603468,-6.0094824,5.831388
-375.5562,139.08472,-39.08428,15.823648,23.534008,-15.669563,7.754516,1.3622701,-9.392235,4.7282004,-9.241592,-14.132147,-4.312357
-368.81738,140.48581,-42.664055,19.846241,25.959599,-20.168179,8.651058,6.887363,-10.404517,0.3866403,-9.7284565,-12.507259,-2.891912
-361.89392,144.99472,-43.107765,19.738401,24.865255,-20.401539,8.007117,1.0876305,-16.542057,-1.521284,-10.267427,-11.584509,1.484544
-361.06442,146.39664,-41.1677,20.859016,23.407629,-24.213114,2.6616964,-4.132168,-19.492737,-1.7108328,-9.604161,-13.222582,-0.6894913
-365.3878,147.3291,-34.501076,24.095697,25.271511,-24.248116,0.9805865,-1.5682098,-14.9653225,1.9843318,-3.888482,-8.556942,-0.77423507
-372.949,145.18802,-29.75087,23.428993,24.6792,-19.172035,4.8208027,-2.3592172,-16.219597,1.4986975,-2.8209674,-0.98654735,7.072383
-378.6135,140.55371,-33.04525,16.351984,16.649563,-24.6134,3.9284215,-2.6889043,-20.01876,0.4562121,-0.41972333,-1.2252345,4.998351
-379.42245,143.64587,-29.058971,14.137605,15.129894,-22.26347,5.198291,-0.6498511,-15.027894,5.339949,2.8613594,-1.6362233,-0.3602941
-374.73956,148.701,-26.877302,13.466427,13.049072,-24.023605,3.925047,1.6814421,-11.186679,2.5966196,-1.8809482,-2.4344013,-2.5327792
-371.17703,148.02795,-32.854637,10.615686,12.635778,-23.348663,7.326787,4.611911,-11.753849,0.21050513,-3.2922065,-0.6366097,0.76402503
-375.26022,141.27069,-36.19607,11.550741,11.415165,-22.17065,12.581212,6.0234833,-11.396362,1.4142683,-7.054181,-2.4544592,7.7513633
-375.90738,138.9217,-34.25768,17.075974,9.472414,-25.201283,13.183163,2.3656967,-15.5701275,-0.41280246,-12.883541,-9.611095,5.0663314
-379.58685,137.96257,-29.070475,20.431301,7.393339,-27.241491,11.841839,-0.069731444,-15.588358,1.815427,-11.750366,-9.909736,3.5780897
-382.67865,138.56407,-23.896595,22.395004,6.0005927,-28.563675,12.861269,2.4771824,-14.263843,4.2343693,-6.504141,-6.7994385,1.9871783
-384.66003,139.68369,-22.716755,19.62065,8.943013,-21.624994,15.149384,3.0765257,-14.5443535,0.51231277,-9.940096,-7.5726395,2.0734649
-388.14935,140.60803,-19.274324,19.893887,12.931908,-19.511908,10.935113,3.193973,-9.631748,3.9590034,-8.468308,-8.136675,4.4138975
-384.81784,143.86337,-20.287956,15.918589,10.486763,-21.915714,4.5880413,-3.7243066,-13.124712,1.9247001,-8.197959,-4.7233753,3.9811149
-386.88516,143.1026,-21.061035,13.832209,11.464821,-21.186108,3.5941472,-1.4013897,-8.768663,6.186184,-4.397485,-3.9031072,3.3064299
-392.24893,138.86864,-22.081879,14.399519,15.512978,-17.512026,6.934722,4.959136,-4.5551615,8.933809,1.1766787,-2.3425794,1.8411901
-387.01233,143.03426,-21.768703,12.158765,11.057139,-18.795547,7.6801424,2.845097,-6.142144,6.344007,-5.352597,-5.492779,2.052441
-391.13345,136.841,-27.918962,6.5204973,7.727602,-17.567553,8.338404,-0.41217893,-6.10188,9.37992,-8.109666,-10.210018,2.513556
-391.99844,135.05281,-29.734783,7.665391,10.967237,-17.058071,7.1443844,-0.39846623,-6.1569266,9.978182,-7.698056,-13.761775,-1.6597524
-386.58948,139.2464,-28.803848,8.823059,9.922586,-20.792221,3.6758277,-1.5463446,-4.1818604,12.964219,-5.831197,-14.396227,-5.7236156
-384.90604,142.00146,-27.413685,9.532658,13.546188,-17.351334,5.4075575,3.0859408,0.58838063,11.556322,-10.909979,-18.289371,-7.5952606
-386.2192,141.88788,-25.206257,9.515347,9.296608,-19.709175,8.075351,4.38229,-2.4240248,10.033953,-7.3872423,-10.778734,0.46575874
-387.68674,139.56044,-26.659445,10.35623,11.556276,-17.342379,9.408584,2.5494933,-8.102842,5.9837523,-4.923316,-8.313455,-2.361622
-392.42148,132.20183,-29.13795,15.952978,16.803808,-15.170951,11.4817705,3.627205,-8.824716,2.6834528,-10.194122,-11.9565935,-3.6127024
-397.15585,130.37451,-28.45716,12.3525,13.439596,-18.753506,6.1005754,4.6874447,-2.7915077,4.8759146,-8.589062,-5.9743295,2.9376292
-391.50772,135.2433,-28.08841,10.5807,11.841419,-16.033161,11.310206,5.1665354,-5.661248,4.14234,-9.030193,-8.672959,1.9232678
-386.47195,136.94078,-29.331537,12.59247,12.367983,-15.415228,13.080713,3.1235957,-8.422661,2.8934865,-11.749705,-11.372587,-0.21715921
-390.4727,135.15494,-25.390121,17.152395,16.217558,-11.093421,15.022044,3.2129588,-8.540754,-1.4460725,-17.522148,-11.020445,2.7288697
-389.8375,134.09457,-30.93459,13.564728,21.203238,-4.538788,15.805292,-0.8286742,-9.340254,6.068079,-14.731836,-18.824743,-0.028997421
-380.8084,135.0096,-41.432213,10.625034,24.847355,-3.4733872,14.635206,-2.1055293,-7.868675,12.853104,-6.3071566,-13.657065,2.6127615
-371.5132,137.48457,-48.457138,12.424576,32.288513,-3.7617817,9.035535,-2.4633746,-1.9060893,16.839087,-5.844198,-10.83356,4.8605185
-371.2471,138.92708,-48.08638,8.6757345,28.169535,-5.5935283,7.1802144,-3.2104733,-0.633191,14.37903,-12.870203,-14.896671,4.593856
-375.10556,140.29138,-42.115105,7.002369,22.441662,-6.9850693,10.167981,0.48901498,0.18914151,14.115898,-11.402737,-15.712123,1.8204539
-373.43387,143.2998,-41.31656,2.1105945,16.383596,-7.966269,12.646902,0.41107583,-2.2706132,13.506428,-11.642207,-18.29934,-0.9807807
-373.50558,145.50195,-37.342865,4.4445577,18.112968,-7.052971,11.330549,0.9372306,1.8267125,15.306132,-13.786551,-19.784838,-2.0334585
-375.05627,147.55103,-33.066174,3.2294838,12.721121,-13.765568,6.480278,-0.38363984,-1.9508872,10.683665,-10.753881,-13.812645,1.9628944
-382.09976,145.23079,-27.265987,7.8509827,14.001675,-18.11314,-0.73170483,-6.6877913,-11.123539,5.796816,-3.6988192,-7.263056,2.8726873
-386.14178,139.39508,-28.322369,12.772055,17.401548,-14.347628,6.7467384,-2.8633387,-11.212648,7.936496,-1.3911605,-6.9037046,1.5012654
-387.73553,135.3614,-29.446873,16.46503,17.502954,-15.607428,8.157957,-2.76125,-11.961132,5.299132,-5.6664925,-5.5754304,2.557473
-390.4235,134.02,-26.994137,14.818401,9.739927,-16.743214,14.168558,-0.691757,-12.754812,4.3331985,-8.262359,-5.620863,5.796053
-389.0478,137.84506,-23.673447,15.111601,9.361904,-19.070747,12.570229,1.5574511,-13.155527,0.06394145,-11.8909235,-10.933734,-0.33800593
-389.9961,139.77585,-16.88497,22.260645,15.139591,-15.56954,9.140284,-5.5376472,-15.061899,2.2043667,-9.961104,-10.603352,-4.0524864
-394.63464,134.34216,-19.547876,21.616905,15.922502,-12.751495,11.080056,-7.479693,-19.846733,-2.7368793,-11.129343,-6.183607,3.0977457
-385.1687,138.14145,-23.422523,19.953947,11.344185,-14.767325,16.951729,-4.2111707,-23.339329,-8.307584,-15.984617,-10.500997,0.34183353
-372.55856,143.96858,-23.02569,25.583832,9.904303,-17.610064,19.058186,-4.0311193,-21.23336,-7.09349,-20.243187,-15.497242,-6.9612684
-363.42712,151.49525,-25.26638,22.75519,11.5598135,-16.882381,16.454231,-6.191209,-21.005735,-3.113571,-14.548166,-12.409451,-6.5669937
-362.61,151.96994,-29.55589,16.47372,10.516054,-16.76228,16.073536,-3.7560225,-18.50063,-0.61592966,-10.711977,-9.170206,-5.196005
-369.5907,144.46495,-31.847702,19.110142,11.486794,-22.278805,11.815941,-4.5560794,-21.590511,-0.2695787,-3.5754547,-4.6121283,-6.0922074
-372.87814,142.84943,-31.996643,20.36324,18.86491,-19.03998,5.0639944,-8.59698,-20.787964,-0.7921269,-1.246154,0.13593757,-4.9367223
-369.1175,147.01108,-35.437355,14.427708,23.08509,-14.023246,2.2344508,-11.547743,-21.196064,-1.4096811,-5.6607676,-7.8615246,-9.866692
-368.1028,147.67883,-34.204067,17.53368,25.231369,-12.787163,5.030364,-8.996357,-20.204628,-1.1270485,-6.6548285,-8.590412,-9.098195
-362.33542,147.49683,-40.913948,19.388153,31.274158,-11.552421,6.6945825,-7.2945843,-23.555119,-5.1520834,-11.330923,-16.465057,-12.559883
-356.15717,149.64804,-46.77507,14.105301,26.541119,-17.093655,5.925185,-4.479107,-24.080273,-7.691024,-13.272404,-19.76734,-13.850685
-356.20364,153.48056,-42.875687,11.26421,21.270535,-23.05975,0.32182717,-7.812436,-26.698921,-6.0814085,-5.896777,-12.318024,-9.190796
-360.95953,152.55939,-38.845757,14.1612015,25.66109,-20.047092,-1.0709468,-8.376101,-24.96304,-4.4897985,-4.376557,-9.2129345,-6.0197144
-359.45514,154.61713,-36.65195,16.457111,28.798664,-16.660847,-1.0374916,-10.266638,-25.347733,-5.0231237,-4.7930026,-9.095154,-6.781122
-363.5848,150.26105,-42.02052,11.835847,31.52488,-13.935011,-3.2189224,-10.235514,-22.412252,-1.1766579,0.8534701,-4.0917807,-4.4747286
-359.83453,150.9453,-47.848663,6.502096,30.217928,-13.0203905,0.6785598,-4.0225973,-21.439531,-6.83609,-2.470871,-3.4686923,-4.971102
-357.7268,152.8055,-48.897293,2.1246004,26.820972,-10.595621,5.623234,-0.45606458,-19.475868,-7.6334715,-1.9980592,1.2594422,-2.4591782
-354.03653,157.93784,-43.5075,4.7751913,25.93847,-9.354259,5.5398192,-6.329652,-22.136942,-5.2117543,-1.848356,0.5271497,-3.3886833
-352.19748,159.7647,-42.233543,6.990903,27.10803,-11.464453,3.4347916,-6.2539473,-20.796751,-2.0214193,-0.2419568,-2.9220119,-6.9089785
-362.15717,154.06537,-39.673088,6.9925995,25.125935,-13.698175,3.4213686,-1.416615,-17.840588,-3.6003933,-1.1855114,-2.9119358,-5.1775217
-365.6824,156.02582,-33.94891,4.97815,21.223642,-15.826278,-0.67083216,-3.105362,-17.935356,-7.032718,-0.4829918,3.659764,-1.5585891
-365.24994,158.4367,-30.17595,6.4392805,21.560993,-13.320374,1.0660338,-5.9305987,-21.056465,-6.126588,-0.005664412,0.04589683,-5.946451
-368.3529,154.99924,-30.252817,8.198988,21.118015,-12.000212,7.3800917,-1.6982696,-19.990683,-3.2841258,-0.3133302,-5.3074436,-8.845266
-376.71884,151.47083,-24.418703,14.546734,25.360184,-13.93319,2.608723,-1.5523202,-17.246613,-2.1089704,-2.7009501,-8.091974,-6.3330803
-379.15372,150.48753,-22.944017,12.411946,21.60066,-10.989152,8.37836,2.4045253,-11.6277485,-1.269601,-9.488038,-9.073641,-0.6036012
-378.4358,151.21777,-22.334839,11.378742,17.726475,-12.832042,11.248016,4.946631,-11.562275,-1.4622669,-11.781562,-14.391041,-3.3341231
-378.66833,152.23724,-20.743578,9.898783,13.860533,-14.906614,10.352039,-1.3828099,-23.374031,-7.1082096,-8.947268,-16.309944,-10.347293
